ticker,expiry,option_type,spot,strike,mid,t,r,df,black_constant_vol,black_call,black_imp_vol,sabr_beta,sabr_alpha,sabr_rho,sabr_nu,sabr_sse,sabr_iv,sabr_call,black_mc_call,black_price_error,black_hedge_value_mean,black_hedge_error,black_call_payout_mean,black_hedge_profit_mean,sabr_mc_call,sabr_price_error,sabr_hedge_value_mean,sabr_hedge_error,sabr_call_payout_mean,sabr_hedge_profit_mean
SPY,2026-08-21,call,751.280029296875,658.0,94.545,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,92.83243886658266,0.2489393126994633,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2495375894175492,94.56359502950812,101.45095395730006,8.618515090717395,92.84471060858958,0.012271742006916497,101.45095395730006,8.606243348710473,104.23428971517023,9.670694685662127,93.60789349231138,0.955701537196731,104.23428971517023,10.626396222858844
SPY,2026-08-21,call,751.280029296875,659.0,93.69,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,91.8388287235747,0.2510817067136379,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2483316056285927,93.60182536253288,100.45587332423369,8.617044600659,91.84706746211248,0.00823873853778423,100.45587332423369,8.608805862121216,103.23920908210387,9.637383719570977,92.63073430228481,0.9710910602480851,103.23920908210387,10.608474779819048
SPY,2026-08-21,call,751.280029296875,660.0,92.17,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,90.8453924126621,0.2313565424677612,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2471257819822747,92.6408054131502,99.46079269116731,8.61540027850522,90.84916259328561,0.0037701806235190816,99.46079269116731,8.611630097881712,102.24412844903749,9.6033230358873,91.65404421144464,0.9867612017055478,102.24412844903749,10.590084237592865
SPY,2026-08-21,call,751.280029296875,661.0,91.59,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,89.85214815178932,0.2431151652438149,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2459201105046747,91.68055493356674,98.46571205810098,8.613563906311654,89.8509843596822,0.0011637921071212531,98.46571205810098,8.614727698418772,101.24904781597112,9.568492882404385,90.6778354034551,1.0027195301116336,101.24904781597112,10.571212412516022
SPY,2026-08-21,call,751.280029296875,662.0,90.76,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,88.85911578523539,0.245879699942886,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2447145833709788,90.72109427581438,97.4706314250346,8.611515639799208,88.85252373901595,0.00659204621943843,97.4706314250346,8.618107686018636,100.25396718290476,9.532872907090379,89.70212030264898,1.0189739731654015,100.25396718290476,10.551846880255786
SPY,2026-08-21,call,751.280029296875,663.0,89.565,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,87.86631689735846,0.2375005915443033,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.243509192915408,89.76244441232151,96.47555079196823,8.609233894609773,87.85377522692872,0.012541670429740748,96.47555079196823,8.62177556503951,99.25888654983841,9.496442137516894,88.7269115704747,1.0355328418468162,99.25888654983841,10.531974979363707
SPY,2026-08-21,call,751.280029296875,664.0,88.60499999999999,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,86.87377493110148,0.2363275351295652,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2423039316417305,88.80462695726314,95.48047015890187,8.606695227800387,86.85473789828457,0.019037032816910937,95.48047015890187,8.625732260617301,98.26380591677204,9.459178959508904,87.75222210106499,1.0524048561981516,98.26380591677204,10.511583815707036
SPY,2026-08-21,call,751.280029296875,665.0,87.53,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,85.88151531113958,0.2315904951534962,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2410987922343907,87.84766418871722,94.48538952583552,8.603874214695935,85.85541664157707,0.026098669562514942,94.48538952583552,8.629972884258454,97.26872528370566,9.421061094988445,86.7780650158808,1.0695991728364191,97.26872528370566,10.490660267824897
SPY,2026-08-21,call,751.280029296875,666.0,86.43,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,84.88956557152665,0.2260256752080111,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2398937675702954,86.8915790716639,93.49030889276915,8.600743321242504,84.85582356730716,0.033742004219490696,93.49030889276915,8.634485325462002,96.27364465063931,9.382065578975414,85.80445365739016,1.0871254142737428,96.27364465063931,10.469190993249155
SPY,2026-08-21,call,751.280029296875,667.0,85.91499999999999,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,83.89795548765065,0.2380927702018333,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2386888507312907,85.93639528185847,92.49522825970278,8.597272772052136,83.85597957836436,0.041975909286293245,92.49522825970278,8.639248681338426,95.27856401757296,9.342168735714495,84.83140158175108,1.1049937001073857,95.27856401757296,10.447162435821872
