strike,market_iv,sabr_iv
615.0,0.4206600903320313,0.2825798397568605
620.0,0.4138547384643554,0.2769781490858426
625.0,0.391485577392578,0.27139181148385877
630.0,0.3797669445800781,0.2658199939216385
635.0,0.3760438372802734,0.26026190470955834
640.0,0.3552615744018553,0.25471680350379144
645.0,0.343207251586914,0.24918401401596438
650.0,0.3187934332275389,0.2436629401436268
651.0,0.3410100079345703,0.24256008560111414
652.0,0.3423832852172851,0.24145767605083646
654.0,0.3346318978881836,0.23925417933954077
655.0,0.3116523913574218,0.2381530864461989
656.0,0.3337774142456055,0.237052427101902
657.0,0.3238287832641601,0.23595219905110296
658.0,0.3264227514648437,0.23485240030372947
659.0,0.3270330969238281,0.23375302914789725
660.0,0.3042672113037109,0.23265408416326194
661.0,0.3187934332275389,0.23155556423503704
662.0,0.3206244696044921,0.2304574685687197
663.0,0.3087227331542969,0.2293597967055562
664.0,0.3135139450073242,0.22826254853878888
665.0,0.2937692694091796,0.22716572433072507
666.0,0.2958139266967773,0.22606932473067262
667.0,0.310004458618164,0.22497335079378736
668.0,0.304419797668457,0.22387780400088156
669.0,0.3057930749511719,0.22278268627924483
670.0,0.2964853067016602,0.22168800002453315
671.0,0.301764794921875,0.2205937481237809
672.0,0.2996285858154296,0.2194999339796004
673.0,0.2968209967041015,0.2184065615356305
674.0,0.2955087539672851,0.21731363530330292
675.0,0.2662121719360352,0.21622116038999958
676.0,0.2913278875732421,0.21512914252867424
677.0,0.2860789166259765,0.21403758810902299
678.0,0.2786937365722656,0.2129465042102828
679.0,0.2820506365966796,0.2118558986357541
680.0,0.2655407919311523,0.210765779949137
681.0,0.2790599438476562,0.20967615751278615
682.0,0.2768321829223632,0.20858704152798513
683.0,0.2771983901977538,0.20749844307735799
684.0,0.2752452847290039,0.20641037416953223
685.0,0.2711254528808594,0.20532284778618076
686.0,0.2712475219726562,0.20423587793157252
687.0,0.2661206201171875,0.20314947968477545
688.0,0.2649914810180663,0.20206366925465438
689.0,0.2378005908203124,0.20097846403782457
690.0,0.2361221408081054,0.19989388267972003
691.0,0.2594373373413086,0.1988099451389551
692.0,0.2594678546142578,0.19772667275515796
693.0,0.2556531954956055,0.19664408832047175
694.0,0.2556379368591309,0.19556221615492397
695.0,0.2537611245727539,0.19448108218588
696.0,0.2497938790893554,0.19340071403180517
697.0,0.2479018081665039,0.19232114109057152
698.0,0.2479933599853515,0.19124239463255854
699.0,0.2433547344970703,0.19016450789880898
700.0,0.2197343652343749,0.18908751620451414
701.0,0.2422866299438476,0.188011457048114
702.0,0.2388076608276367,0.1869363702263157
703.0,0.214576946105957,0.18586229795533982
704.0,0.23418429397583,0.18478928499872802
705.0,0.2329788616943359,0.18371737880204644
706.0,0.2308731698608398,0.1826466296348461
707.0,0.2313309289550781,0.18157709074024314
708.0,0.2239610075378417,0.1805088184925038
709.0,0.2217942811584472,0.17944187256302502
710.0,0.2258073025512695,0.178376316095116
711.0,0.2226945407104492,0.17731221588799392
712.0,0.2207719525146484,0.17624964259041942
