time,path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,path_21,path_22,path_23,path_24,path_25,path_26,path_27,path_28,path_29,path_30,path_31,path_32,path_33,path_34,path_35,path_36,path_37,path_38,path_39,path_40,path_41,path_42,path_43,path_44,path_45,path_46,path_47,path_48,path_49
0.0,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875,751.280029296875
0.001232876712328767,751.6886586083933,752.9369754789747,749.0816253782519,755.2625136471358,750.0817115128193,755.5605687458573,747.4568099118509,755.4696110391493,748.8422832409054,748.9595873772355,755.198162227676,751.7799292349463,746.8976749510351,752.0732884525104,748.7102508980275,755.2641519798559,754.42367689245,749.683493975899,752.080102185181,751.2788744193278,752.6605166281317,754.7156917176806,749.6841230001431,755.2786197031435,756.3299848368681,748.4392394387929,751.9250045909611,756.1970301456795,747.0473160153757,752.607864669854,749.9891414111556,747.3221884909059,752.6111688547423,752.5661715900687,753.5297268380846,748.1092952264285,752.2115618107442,753.2003054118662,752.6696773536601,756.0877687666925,754.0957203773111,757.0783208623686,754.8997689081007,749.0933086647028,748.5498653719137,754.1146982729169,749.8698876080888,749.2771060501832,753.8841764587363,749.5850148838684
0.002465753424657534,751.244391529566,756.2170598249186,747.0544449448245,757.3761535175341,752.0036044083957,757.0636061979079,742.972311983101,757.0508006388604,750.9183073582183,753.3774053064942,756.2015241087956,753.3885703989343,747.8902166824527,746.6723808384913,743.4179053462651,753.3031883870368,753.9875136186569,748.3149840093253,748.9430532987071,750.7237606910162,750.9910759232735,753.641719742469,743.9734902049601,759.9197651133414,753.2554505691735,741.2303428930944,749.7590542443576,758.8511604868272,750.01344050306,754.5903826117283,749.0733440383262,750.5989327887463,757.0073503951606,747.4791302151976,755.3611285806224,751.6340578461064,757.5630105158655,756.8658585497727,763.5316799162061,757.6774091778631,755.1809133050322,756.8559752086456,756.3653915290683,748.211141800064,748.1112454586984,751.1674196721436,750.0770679457137,747.2964926803078,749.7058498554812,754.1651802740533
0.0036986301369863013,753.3578937404988,755.6630344692084,741.7874001852323,759.2325314239853,747.2495527957809,751.4447437938163,742.2092846445505,748.7042209189633,750.8137863827849,755.3033263467637,756.8337570522998,756.4962603996559,752.3332781759884,743.6856000192015,746.4698338576874,749.2922947980504,748.8580323616658,748.8440987010188,754.0625795554919,749.6703758007937,748.1538024314474,748.7363599530563,742.3575186418808,760.4579273802117,751.7466520183011,738.3151285774993,753.3170969847116,762.4360870144968,748.3999331057514,752.9043458119878,744.9881956932584,745.8416906034413,757.5412629284162,751.3952413002131,756.6681503714815,754.087147721662,755.2064454765938,753.372654105659,763.2303736093249,760.5647713408969,754.7852248826724,756.7689707439149,754.525055452505,748.5016641320587,750.4791137809891,750.6533618458873,754.0326237243715,749.1561731991858,751.7951668395452,751.2778780221297
0.004931506849315068,753.6985419785177,752.0904720735036,744.1655405160976,746.7222143296847,754.2442566237024,749.0326335347282,749.6803296569602,747.665502294853,752.1714732156164,749.4941365866177,757.7129262048272,757.2177824906366,751.1210646953754,742.483645473184,747.3540210631519,748.3331310540349,745.3645842064644,751.1698454051162,750.0396439520607,747.5622015721523,742.8948476717943,747.988861202443,749.4540627254262,759.3975372247572,749.1535392774664,736.6492749771568,753.5533640955474,764.5561754660913,751.3562372867731,757.323510620188,742.3384360382207,746.2812043481774,755.4179354981706,749.8638994133678,759.1299520562957,753.5325529232646,751.2137884629977,754.3588314268058,761.3025879072462,754.0659771967886,758.0350440223508,760.5702991927587,750.0180381828749,750.400660066956,753.4924009548588,759.4435480735316,754.9434950136981,750.8050229674967,753.5187683190162,747.6807820150455
0.0061643835616438354,751.916159388384,754.979032299029,746.8036979918761,747.5721513228298,749.7944002115038,753.0994826731717,750.5895045071919,748.131243159476,751.1970747231712,752.9305176062352,753.1626569778315,758.3438809673531,746.9312070217384,742.4579531517843,748.9753289431785,745.6359456655384,741.1893856635637,752.4435370817046,748.3385260560109,748.724299501055,737.413040116883,753.5757264017245,745.3690513104547,757.7879783171833,744.5398810123429,741.4544333203028,751.0206777730281,762.3069116429089,752.2250889729662,756.4111772044389,742.5179720517024,743.3762613575869,759.1148485448348,747.201303797586,762.8777965193906,750.7053530110265,747.0689779522377,754.6106212557096,759.9435366940651,753.228256031682,762.328865803538,760.6045644219787,745.9800330799079,746.279977983105,751.0478059648868,761.6807466348469,759.4455805828586,749.8757756638307,754.3502792548989,742.3185023782308
0.0073972602739726025,753.1066436222268,750.7285452704423,745.2321008037584,747.4811803483268,752.8290996585107,754.0818272551119,753.1071417791287,749.7104993361069,749.0930090565178,749.3694664564073,751.8649758780223,762.9979305794091,741.8997010022756,741.3948386881724,753.772047839621,741.5353055738393,740.150535691286,753.5690205599235,753.0348360573931,748.1968728251951,737.0096024730069,758.9254234906929,745.3761741440372,760.7593357073071,746.5759266159529,743.3083786378851,749.2196577582591,761.198464874724,748.986335452084,756.01808610731,736.2206549374246,744.0676405313718,755.8285950400473,747.3215491699372,767.5630590259977,749.0390429597074,745.4987329063238,751.1221545291503,762.1387038880413,753.2509649746493,759.7555662179236,759.0777751824013,746.949652369669,744.4294542960422,755.0355855937361,766.0970700712892,761.2734344872903,751.8053299459925,753.505436313436,739.4755903380575
0.00863013698630137,757.434621959754,748.3685640694641,745.7608941112932,746.9902709609571,749.1157341724585,754.0417968619112,753.8053511990096,750.2055205429514,748.7868259590322,748.7755666687393,748.6988944172214,764.058381597403,739.6730130586019,741.8848355208997,755.9865051888689,742.9576772907224,744.2192197385157,759.1555816119553,761.32603323624,746.9335716128323,731.9113639595847,757.3392868324988,746.4712942758022,758.4065572677507,743.1166893464649,744.3373427357964,745.2604094580695,764.2346551932153,749.8204333703711,753.0550330791937,736.5311719727317,737.4815933492202,754.8829899648488,748.7984517646793,762.1805648496493,749.9921159406467,747.1352951910964,751.6167802136132,767.8436710887552,749.8816125559557,758.5436838427354,757.8729350702631,743.3760312083175,747.0513787091171,756.8726350590703,765.9255922256614,759.0662443462737,749.095718487936,760.4598063776419,739.0103388650497
0.009863013698630137,760.5915523368028,750.4098744535229,741.5223111961284,744.9124795079524,752.9131391013975,755.5003390066358,756.4005749505247,748.1017807599134,748.7631041819213,750.9736552556166,749.3425322770613,765.886238861484,744.8266542034976,749.0729512240961,757.9269594349711,745.565405214935,745.8706504841646,762.8172293540781,761.0113214353903,747.8147506972782,731.8556066421365,758.3598087679027,750.3977862673756,755.3556231997734,740.8746958506287,742.4261167944983,743.4591092599383,761.9182117019296,747.7201010429916,755.2652252895921,738.491179291949,734.3021928649971,756.91872015172,748.0466258754955,759.6421351153261,750.0543071856215,746.6135294061346,750.7574539195741,764.4057019367642,749.869633962058,758.893970625351,752.1541842559441,741.7522942098129,738.5070476047981,753.8490909617027,760.7616085606269,756.5478406742571,749.2201916856121,760.7202879696225,737.4200092591352
0.011095890410958903,758.231715144965,743.0066407799661,739.9766931649995,745.0868261724099,751.6317010461104,757.8947502045216,751.9345405533492,747.7134315949279,746.4329997265339,749.975816283778,747.5430438260177,769.2244859992855,744.138651015735,750.5983349604381,760.4235329033736,743.7496687426171,746.9789394163002,753.0915154826673,759.6175863546008,741.1929009195998,729.2823141698384,760.4006831191543,759.2227513485309,757.1939060080736,743.9484976750655,740.0394882159214,744.4841018674468,758.1592554512066,748.602765610937,757.7411491490604,742.9616735136518,730.2688465165676,753.8924411913923,750.2159137969265,756.242740689041,749.3463580775448,744.3444173294811,748.1315613023438,763.2129943089832,749.0032557614809,764.4590497898623,751.8883252379524,740.9410393277242,741.6939583342813,753.0643819933667,755.9068448188993,756.86137382138,752.9030543422414,766.9142077586997,744.4250020517541
